"Sale_Price","Gr_Liv_Area","Mas_Vnr_Area","Age_Remodel","Bedroom_AbvGr","Total_Bsmt_SF","Garage_Cars","Full_Bath","Fireplaces","Bldg_Type"
99000,930,115,55,2,911,1,1,0,"OneFam"
130500,1200,0,13,3,768,1,1,0,"OneFam"
135000,1470,0,36,4,941,1,2,0,"OneFam"
135500,1393,0,53,3,816,1,1,0,"OneFam"
100000,1204,0,54,3,416,1,1,0,"OneFam"
108000,1292,0,0,3,949,1,1,0,"OneFam"
98000,864,0,58,2,864,0,1,0,"OneFam"
67000,864,0,58,2,864,0,1,0,"OneFam"
135900,1716,0,8,6,780,0,2,0,"TwoFmCon"
140000,1482,0,58,4,672,1,2,0,"OneFam"
179500,2192,0,11,4,720,1,2,1,"OneFam"
136500,1694,0,58,4,1181,2,2,1,"OneFam"
168000,1424,174,58,2,1228,1,2,1,"OneFam"
130000,1964,0,58,4,940,0,1,0,"OneFam"
189000,2601,0,10,4,612,2,3,0,"OneFam"
161900,1920,0,58,4,960,2,2,2,"Duplex"
145000,1316,0,58,2,644,1,1,1,"OneFam"
191000,2555,0,14,3,588,2,2,1,"OneFam"
177000,1680,0,32,4,840,1,2,0,"OneFam"
147500,1264,0,13,3,676,2,1,0,"OneFam"
91000,790,0,58,2,768,1,1,0,"OneFam"
231000,1512,0,11,3,798,1,2,1,"OneFam"
115000,1639,0,58,3,1064,1,1,0,"OneFam"
138000,1603,0,58,4,784,2,1,1,"OneFam"
149000,1502,0,8,3,776,1,1,1,"OneFam"
188700,1660,0,13,3,715,1,1,1,"OneFam"
198000,1938,0,13,4,942,1,2,1,"OneFam"
110000,1374,0,58,3,884,1,1,0,"OneFam"
104000,1091,88,57,2,1091,1,1,1,"OneFam"
257076,1873,40,58,4,608,2,1,2,"OneFam"
381000,3447,632,11,4,728,3,3,2,"OneFam"
311500,1954,312,2,3,798,2,1,2,"OneFam"
263400,2161,0,8,3,832,2,2,2,"OneFam"
236500,1898,0,52,3,1898,2,2,2,"OneFam"
224000,1640,72,2,3,1296,2,1,1,"OneFam"
116500,1032,0,28,2,516,2,1,1,"Twnhs"
151000,1556,0,28,3,716,2,2,1,"Twnhs"
126000,919,0,10,2,894,1,1,0,"OneFam"
120000,1090,0,2,3,720,1,1,0,"OneFam"
55000,796,0,58,2,796,0,1,0,"OneFam"
120500,816,0,1,2,816,1,1,0,"OneFam"
120500,778,0,53,2,740,1,1,1,"OneFam"
119000,1200,0,58,4,780,0,1,0,"OneFam"
126000,1656,0,41,3,624,1,1,1,"OneFam"
99500,912,0,13,2,520,1,1,0,"OneFam"
165500,1955,162,50,4,1151,1,2,0,"OneFam"
13100,733,0,56,2,0,2,1,0,"OneFam"
89000,1361,0,58,2,173,1,1,0,"OneFam"
40000,1317,0,58,3,649,1,1,0,"OneFam"
80900,1049,0,8,2,356,1,1,0,"OneFam"
81000,894,0,58,2,894,3,1,0,"OneFam"
65000,864,0,58,3,592,1,1,0,"OneFam"
392500,1652,186,0,2,1600,2,2,1,"TwnhsE"
294464,1648,186,0,2,1596,2,2,1,"TwnhsE"
250000,1646,174,3,2,1594,2,2,1,"TwnhsE"
275000,1646,174,3,2,1594,2,2,1,"TwnhsE"
300000,2032,668,11,3,1840,3,3,0,"OneFam"
271000,1689,148,6,3,1568,3,2,2,"OneFam"
213000,1820,0,11,3,910,3,2,1,"OneFam"
171000,1118,0,31,3,1096,1,1,1,"OneFam"
171500,1279,0,31,3,1196,2,2,2,"OneFam"
100000,1872,0,32,4,0,2,2,0,"Duplex"
228500,1689,0,17,3,1680,2,2,1,"OneFam"
228950,1786,0,43,3,1499,2,2,2,"TwoFmCon"
241500,1501,340,22,2,1277,2,2,1,"TwnhsE"
287000,2898,0,32,2,1565,2,2,1,"OneFam"
294000,1537,258,1,3,1518,3,2,0,"OneFam"
293077,1646,338,0,3,1638,3,2,1,"OneFam"
264966,1780,0,1,3,920,2,2,1,"OneFam"
172500,1442,0,1,3,352,2,2,0,"OneFam"
167500,1394,0,1,3,384,2,2,0,"OneFam"
218689,1612,60,0,3,796,3,2,0,"OneFam"
150000,1495,128,19,3,1495,2,2,1,"OneFam"
184000,1651,132,22,3,1606,2,2,1,"OneFam"
180000,1256,228,22,3,1256,2,2,1,"OneFam"
175000,1509,219,19,3,1461,2,2,1,"OneFam"
232500,1440,206,5,3,1432,2,2,1,"OneFam"
195000,1675,0,8,3,1666,2,2,0,"OneFam"
305000,2262,226,5,4,1482,3,2,2,"OneFam"
298751,1728,0,1,3,1884,2,2,1,"OneFam"
370000,1964,674,2,3,1964,3,2,1,"OneFam"
209200,1344,200,10,2,1344,4,2,0,"Duplex"
206300,1344,200,10,2,1344,4,2,0,"Duplex"
146000,1092,0,0,2,1092,0,1,0,"OneFam"
160500,1189,197,11,2,1189,2,2,0,"TwnhsE"
173000,1200,98,44,3,1200,3,1,0,"OneFam"
124000,1040,0,33,3,1040,2,1,0,"TwnhsE"
115000,1304,0,32,3,264,1,1,1,"TwnhsE"
129500,1475,0,32,4,550,1,2,1,"TwnhsE"
105000,988,0,2,2,526,1,1,0,"Twnhs"
94900,988,0,35,1,462,1,1,1,"Twnhs"
152500,1160,0,40,3,1113,1,1,0,"OneFam"
98000,1092,0,1,3,546,0,2,0,"Twnhs"
81000,630,0,36,1,630,0,1,0,"Twnhs"
113000,988,0,54,2,988,2,1,0,"OneFam"
128500,816,0,25,2,816,1,1,0,"OneFam"
119500,923,0,23,3,876,1,1,0,"OneFam"
130500,816,0,0,3,816,1,1,1,"OneFam"
138000,816,0,5,2,816,2,1,0,"OneFam"
134500,845,0,3,3,845,1,1,0,"OneFam"
160000,1750,0,23,4,983,1,2,0,"OneFam"
137500,889,0,24,3,864,2,1,0,"OneFam"
172000,1968,232,39,4,784,2,2,1,"OneFam"
103000,1836,0,58,4,686,1,2,0,"OneFam"
167300,1587,302,36,3,1587,2,2,1,"OneFam"
167000,1277,0,37,2,1277,2,1,1,"OneFam"
244000,2223,1115,34,3,2223,2,2,2,"OneFam"
268000,2217,0,37,4,2217,2,2,1,"OneFam"
225000,1733,0,4,3,847,2,2,1,"OneFam"
168000,1572,0,11,3,806,2,2,1,"OneFam"
177000,1470,0,10,3,794,2,2,0,"OneFam"
169000,1600,0,10,3,916,2,2,1,"OneFam"
161500,1384,0,10,3,384,2,2,1,"OneFam"
251000,1652,0,7,2,1494,2,2,0,"TwnhsE"
160000,1694,32,13,3,392,2,2,1,"OneFam"
180000,1714,0,7,3,923,2,2,1,"OneFam"
178750,1553,0,11,3,691,2,2,0,"OneFam"
176000,1253,38,11,3,1237,2,2,1,"OneFam"
204000,2299,0,4,5,938,2,3,1,"OneFam"
160000,1187,52,14,3,1168,2,2,0,"OneFam"
160000,1472,76,15,3,384,2,2,1,"OneFam"
163900,1482,170,15,3,384,2,2,1,"OneFam"
168000,1642,0,13,3,903,2,2,1,"OneFam"
154204,1128,138,43,3,1302,2,1,1,"OneFam"
170000,1088,0,21,2,1074,2,1,0,"TwnhsE"
207500,2090,0,23,3,1190,2,2,1,"TwnhsE"
182000,1179,0,19,2,1166,2,2,0,"TwnhsE"
212000,1321,0,17,1,1312,2,1,1,"TwnhsE"
377426,1922,200,1,3,1922,3,2,1,"OneFam"
349265,2541,146,2,4,1149,3,3,1,"OneFam"
591587,2338,710,0,4,2660,3,2,2,"OneFam"
155000,1424,0,17,3,1100,3,1,0,"TwoFmCon"
319900,1612,165,1,2,1612,2,2,1,"TwnhsE"
392000,1419,0,0,2,1419,2,2,1,"OneFam"
441929,2234,945,1,1,2220,2,1,1,"OneFam"
455000,2042,250,0,3,1742,3,2,1,"OneFam"
182900,1440,310,26,3,1440,2,2,1,"OneFam"
174000,1284,0,23,3,1284,2,2,0,"OneFam"
178000,1868,74,4,3,585,2,3,1,"OneFam"
176000,1479,306,4,3,725,2,2,1,"OneFam"
213000,1664,67,22,3,1529,2,2,1,"OneFam"
192000,1930,549,28,4,780,2,2,1,"OneFam"
190000,1969,0,30,3,808,2,2,1,"OneFam"
195000,2030,298,31,4,848,2,2,1,"OneFam"
148000,1032,233,29,3,1032,2,2,1,"OneFam"
151500,1177,98,23,3,1153,2,2,0,"OneFam"
197000,1725,96,28,3,539,2,2,1,"OneFam"
192350,1353,253,8,2,1259,2,2,1,"OneFam"
152000,1620,263,38,4,780,2,2,0,"OneFam"
170000,1220,176,36,2,1625,2,2,1,"OneFam"
175000,1484,0,36,3,1484,2,2,1,"OneFam"
175000,1743,365,39,3,702,2,1,1,"OneFam"
197900,1935,233,31,3,793,2,2,1,"OneFam"
174000,1324,130,31,3,1228,2,2,1,"OneFam"
178900,1877,0,33,4,1084,2,2,1,"OneFam"
139000,1109,82,2,3,372,1,1,0,"OneFam"
143250,981,0,36,3,981,2,1,0,"OneFam"
184000,1479,138,3,4,725,2,1,0,"OneFam"
155000,1422,0,17,3,925,2,1,0,"OneFam"
133000,914,32,5,3,914,1,1,0,"OneFam"
119500,950,0,36,3,950,1,1,0,"OneFam"
123000,872,0,36,3,858,4,1,0,"OneFam"
110000,858,0,36,2,858,1,1,0,"OneFam"
128000,914,0,46,2,914,1,1,0,"OneFam"
120500,864,0,36,3,864,2,1,0,"OneFam"
133000,767,182,9,1,723,1,1,0,"TwnhsE"
155000,1337,0,6,2,1337,2,2,1,"TwnhsE"
177000,1337,0,9,2,1405,2,2,1,"TwnhsE"
113500,1092,567,34,3,525,1,1,0,"Twnhs"
113000,1218,285,34,3,672,1,1,0,"Twnhs"
113700,1218,265,34,4,672,1,1,0,"Twnhs"
106000,1302,304,37,3,630,2,2,0,"TwnhsE"
122500,1365,376,36,2,765,2,1,0,"TwnhsE"
128000,958,0,31,2,1078,2,2,1,"TwnhsE"
155000,1548,0,31,3,804,2,2,1,"TwnhsE"
142500,1055,0,29,2,1061,1,2,0,"Twnhs"
129250,988,52,41,3,988,1,1,0,"OneFam"
356000,1816,378,0,3,1790,3,2,1,"OneFam"
314813,1828,452,0,3,1822,3,2,1,"OneFam"
318000,1694,254,0,3,1694,3,2,0,"OneFam"
322400,1694,302,0,3,1694,3,2,1,"OneFam"
318000,1734,328,0,3,1734,3,2,1,"OneFam"
345474,2122,0,0,2,2108,3,2,1,"OneFam"
415298,2121,315,0,3,2121,3,2,1,"OneFam"
492000,2656,456,0,3,1934,3,2,1,"OneFam"
338931,2550,190,0,4,1108,3,2,1,"OneFam"
450000,2046,400,1,2,1994,3,2,2,"OneFam"
280000,2172,350,1,3,1063,3,2,1,"OneFam"
479069,2552,456,0,3,2552,3,2,2,"OneFam"
395000,1973,375,1,3,1935,3,2,1,"OneFam"
380000,2643,772,1,3,2153,3,2,1,"OneFam"
250000,1634,248,1,3,1626,3,2,1,"OneFam"
440000,1976,304,0,2,1976,3,2,1,"OneFam"
418000,2758,365,1,4,1704,3,2,1,"OneFam"
500067,2290,970,0,2,2320,3,2,1,"OneFam"
260116,2152,0,-1,3,1582,2,2,1,"OneFam"
317000,2473,344,2,4,1143,3,2,1,"OneFam"
319500,2100,120,0,3,918,3,2,2,"OneFam"
325624,2161,300,0,3,1582,3,1,1,"OneFam"
372000,1802,510,1,3,1802,3,2,1,"OneFam"
342000,2956,502,3,5,1706,3,2,1,"OneFam"
354000,2468,388,3,4,1136,3,2,1,"OneFam"
350000,2385,280,4,3,1317,3,2,1,"OneFam"
285000,2374,340,3,4,1181,3,2,1,"OneFam"
281500,1818,246,0,3,895,3,2,1,"OneFam"
245700,1614,210,1,3,1614,3,2,0,"OneFam"
232698,1721,210,2,3,1721,2,2,0,"OneFam"
250000,1828,0,0,3,1298,3,2,0,"OneFam"
194700,1362,256,1,2,1362,2,2,1,"TwnhsE"
204000,1302,182,1,1,1302,2,1,1,"Twnhs"
200000,1302,182,1,1,1302,2,1,1,"Twnhs"
207000,1362,256,1,2,1362,2,2,1,"TwnhsE"
209500,1554,108,1,2,1554,2,2,1,"Twnhs"
209500,1554,108,1,2,1554,2,2,1,"Twnhs"
202500,1370,178,1,2,1370,2,2,1,"TwnhsE"
280000,1577,394,2,2,1577,2,2,1,"TwnhsE"
277500,1561,246,2,2,1561,2,2,1,"TwnhsE"
318061,1869,362,0,2,1869,2,2,1,"TwnhsE"
221370,1324,176,1,2,1324,2,2,1,"TwnhsE"
200000,1405,235,4,2,1405,2,2,1,"TwnhsE"
181755,1496,0,0,3,768,2,3,0,"OneFam"
176000,1536,0,1,3,768,2,2,1,"OneFam"
178900,1484,0,0,3,783,2,2,1,"OneFam"
168165,1458,44,0,3,608,2,2,0,"OneFam"
171925,1495,0,1,3,738,2,2,1,"OneFam"
198444,1746,0,0,3,698,3,2,1,"OneFam"
203000,1326,0,2,3,1326,2,2,0,"OneFam"
179540,1456,0,0,3,728,2,2,1,"OneFam"
176485,1302,0,0,3,1302,2,2,0,"OneFam"
181134,1340,0,0,3,1340,2,2,0,"OneFam"
156932,1412,0,0,3,616,2,2,1,"OneFam"
166000,1504,22,0,3,752,2,2,0,"OneFam"
177594,1456,16,0,3,728,2,2,0,"OneFam"
173500,1258,0,0,3,1246,2,2,0,"OneFam"
172500,1258,72,0,2,1258,3,2,1,"TwnhsE"
194201,1402,72,0,2,1258,3,0,1,"TwnhsE"
226500,1589,72,4,2,1406,3,2,1,"TwnhsE"
185485,1266,16,0,2,1266,2,2,1,"OneFam"
259000,1530,0,3,3,1530,3,2,1,"OneFam"
188500,1119,0,2,2,835,2,2,0,"OneFam"
175000,1374,0,3,3,384,2,2,1,"OneFam"
215000,1959,0,2,4,847,2,2,1,"OneFam"
206580,1525,0,1,3,1510,2,2,1,"OneFam"
183500,1720,0,3,3,840,2,2,1,"OneFam"
165500,1394,0,4,3,384,2,2,1,"OneFam"
211000,1948,16,4,4,847,2,2,1,"OneFam"
181000,1690,0,7,3,924,2,2,1,"OneFam"
219500,1995,0,5,4,854,2,2,1,"OneFam"
175000,1647,0,7,3,953,2,2,1,"OneFam"
170000,1430,0,7,3,384,2,2,1,"OneFam"
162000,1320,0,4,3,660,2,2,0,"OneFam"
187000,1690,0,7,3,915,2,2,1,"OneFam"
185000,1644,0,7,3,941,2,2,1,"OneFam"
745000,4476,0,11,4,2396,3,3,2,"OneFam"
384500,2551,515,9,4,1779,3,2,2,"OneFam"
248000,2285,72,7,4,969,3,2,1,"OneFam"
466500,2633,705,5,2,2633,3,2,2,"OneFam"
410000,3078,422,9,4,1408,3,2,1,"OneFam"
322500,2582,0,8,4,1389,3,2,1,"OneFam"
252000,2385,275,9,4,1066,3,2,1,"OneFam"
755000,4316,1170,12,4,2444,3,3,2,"OneFam"
269790,2013,0,10,3,1117,2,2,1,"OneFam"
315750,2398,594,10,3,1379,3,2,1,"OneFam"
290000,2520,290,12,4,1203,3,2,1,"OneFam"
290000,2531,513,12,4,1318,3,2,1,"OneFam"
430000,3228,0,14,4,3200,2,3,1,"OneFam"
263000,2202,309,14,4,1105,2,2,1,"OneFam"
330000,2538,526,10,4,1325,3,2,1,"OneFam"
213133,1369,0,0,3,1369,2,2,0,"OneFam"
260261,1542,164,0,3,1542,3,2,1,"OneFam"
320000,1905,302,1,3,1905,3,2,1,"OneFam"
282922,1464,84,0,3,1485,3,2,0,"OneFam"
215000,1534,248,1,3,1524,2,2,1,"OneFam"
419005,1966,754,0,1,1966,3,2,1,"OneFam"
255000,1636,208,1,3,1623,3,2,1,"OneFam"
147000,1795,428,0,2,1795,3,2,1,"OneFam"
235876,1528,0,0,3,1528,2,3,1,"OneFam"
311872,1726,205,0,3,1726,3,2,1,"OneFam"
248328,1689,0,0,3,1689,3,2,0,"OneFam"
227000,1588,410,1,3,1588,3,2,1,"OneFam"
260000,1538,148,2,3,1538,2,2,0,"OneFam"
225000,1496,140,0,3,1496,2,2,0,"OneFam"
249000,1506,143,1,3,1494,2,2,1,"OneFam"
307000,1694,186,2,3,1686,2,2,1,"OneFam"
250000,1977,0,1,3,982,3,2,0,"OneFam"
221300,1830,0,1,3,1302,3,2,0,"OneFam"
208900,1338,0,0,3,1338,2,2,0,"OneFam"
210400,1335,0,0,3,1335,2,2,0,"OneFam"
255000,1792,0,0,3,896,2,2,0,"OneFam"
212109,1588,0,0,3,725,2,3,0,"OneFam"
270000,1959,0,1,3,1088,3,2,1,"OneFam"
303477,2610,0,0,4,1184,2,2,1,"OneFam"
310013,1880,0,0,3,955,3,2,1,"OneFam"
249700,1656,0,1,3,1656,3,2,0,"OneFam"
227875,1761,0,0,3,874,2,3,0,"OneFam"
261329,1584,0,0,2,1574,2,2,1,"OneFam"
253000,1685,298,1,2,1685,3,2,1,"OneFam"
265000,2443,353,3,4,1158,3,2,1,"OneFam"
340000,2466,0,2,4,1580,2,3,1,"OneFam"
146000,1100,0,0,3,1100,0,1,0,"OneFam"
147000,1143,0,1,3,1143,0,1,0,"OneFam"
149000,1094,126,3,3,1094,2,1,0,"OneFam"
181000,1486,170,1,3,1461,2,2,0,"OneFam"
201000,1721,105,13,3,928,2,2,0,"OneFam"
191750,1820,0,10,3,864,2,2,0,"OneFam"
179000,1349,108,6,3,1349,2,2,0,"OneFam"
215000,1494,0,9,3,1482,2,2,1,"OneFam"
179200,1575,0,15,2,1575,2,2,0,"TwnhsE"
128000,1266,0,27,2,630,1,1,2,"TwnhsE"
144000,884,0,24,2,840,2,1,0,"OneFam"
144000,2020,320,30,4,0,2,2,2,"Duplex"
120750,894,0,30,2,894,1,1,0,"OneFam"
132500,970,0,44,2,970,2,1,0,"OneFam"
132000,1057,0,45,3,1057,2,1,0,"OneFam"
132500,999,0,6,3,999,1,1,0,"OneFam"
129000,1120,0,46,3,1040,2,1,0,"OneFam"
143900,1696,0,45,3,1140,1,1,1,"OneFam"
145000,1040,0,39,3,1040,2,1,0,"OneFam"
128500,988,57,46,3,988,2,1,0,"OneFam"
125500,902,75,40,3,876,1,1,0,"OneFam"
300000,2503,272,17,3,1223,2,2,1,"OneFam"
294000,2167,0,4,3,1192,2,2,2,"OneFam"
129000,1037,44,33,2,1037,2,1,0,"OneFam"
171000,1701,0,26,3,1390,2,2,2,"OneFam"
147000,1055,0,1,2,1044,2,1,1,"OneFam"
302000,2810,336,17,4,1453,2,2,1,"OneFam"
285000,2872,337,7,4,1683,2,2,1,"OneFam"
214000,1378,0,3,2,1378,2,2,1,"TwnhsE"
166000,1151,30,0,2,1141,2,2,0,"TwnhsE"
193800,1565,36,0,2,1511,2,2,0,"TwnhsE"
208900,1352,0,0,2,1352,2,2,1,"TwnhsE"
194000,1352,0,0,2,1352,2,2,1,"TwnhsE"
207500,1550,0,0,2,1550,2,2,0,"TwnhsE"
199900,1241,0,0,1,1241,2,1,0,"TwnhsE"
164700,1250,0,0,2,625,2,2,0,"TwnhsE"
176500,1501,342,8,3,744,2,2,1,"Twnhs"
176000,1458,1129,8,2,729,2,2,1,"TwnhsE"
168500,1512,513,7,2,756,2,2,1,"TwnhsE"
177000,1573,216,7,3,756,2,2,0,"Twnhs"
177000,1525,456,7,3,756,2,2,1,"Twnhs"
148800,1102,0,3,2,551,2,2,0,"TwnhsE"
174000,1441,456,7,2,776,2,2,0,"Twnhs"
239000,1950,1600,9,3,975,2,2,1,"OneFam"
204000,1358,0,7,3,1339,2,2,0,"OneFam"
301000,2048,0,3,3,1054,2,2,2,"OneFam"
312500,2362,0,9,3,1220,2,2,2,"OneFam"
279700,1494,0,12,1,1494,2,1,1,"TwnhsE"
255000,2362,600,27,3,2002,2,2,1,"OneFam"
194000,1432,0,29,2,1360,2,1,1,"OneFam"
218000,1437,0,3,3,1437,2,2,1,"OneFam"
213750,1295,0,9,1,1057,2,1,2,"TwnhsE"
187000,1855,360,13,3,528,2,2,1,"OneFam"
181500,1262,0,31,3,1262,2,2,1,"OneFam"
373000,2497,0,26,2,2461,2,2,2,"OneFam"
190000,2620,1,30,4,1361,2,2,1,"Duplex"
226000,1929,0,6,3,1057,2,2,1,"OneFam"
143450,1152,41,39,3,912,2,1,0,"OneFam"
240050,2411,525,37,4,1008,2,2,1,"OneFam"
162500,1082,0,38,3,973,2,1,0,"OneFam"
164000,1295,196,39,3,1295,2,1,0,"OneFam"
185000,1610,0,20,3,1124,2,2,1,"OneFam"
188500,1594,112,14,2,1594,2,2,1,"OneFam"
255000,2075,194,14,3,1148,2,2,1,"OneFam"
136905,1680,164,31,4,1680,2,2,0,"Duplex"
158500,1093,0,41,3,1093,2,2,1,"OneFam"
175500,1242,320,34,3,1242,2,1,1,"OneFam"
127000,1052,203,44,3,1052,1,1,0,"OneFam"
127000,1107,0,14,3,949,1,1,0,"OneFam"
143000,1214,196,40,3,1214,1,2,1,"OneFam"
156000,1073,168,42,3,1073,2,1,0,"OneFam"
144000,1344,0,24,2,1024,1,1,1,"OneFam"
119000,1728,84,43,6,1728,1,2,0,"Duplex"
103000,1224,0,43,2,0,3,2,0,"Duplex"
139900,1422,0,29,3,978,1,1,1,"OneFam"
151500,958,0,9,2,958,1,1,0,"OneFam"
126500,1065,66,47,3,1065,2,1,0,"OneFam"
145000,1138,63,49,3,588,1,1,0,"OneFam"
120000,912,0,22,2,912,1,1,0,"OneFam"
124000,1074,0,51,2,894,2,1,1,"OneFam"
106500,882,0,48,3,0,1,1,0,"OneFam"
140500,1187,0,46,2,864,2,1,1,"OneFam"
137500,964,56,46,3,964,2,1,1,"OneFam"
117600,894,0,47,3,894,1,1,0,"OneFam"
163500,1200,202,41,3,1174,2,2,1,"OneFam"
161000,1042,98,42,3,1042,2,2,0,"OneFam"
158000,1302,108,16,3,1302,1,2,0,"OneFam"
224500,2154,306,10,5,845,2,2,1,"OneFam"
147000,1374,212,43,3,1130,1,1,1,"OneFam"
200000,1652,136,16,3,1592,2,1,1,"OneFam"
181900,1429,85,20,3,1144,2,1,2,"OneFam"
150750,1327,0,5,3,1063,2,1,0,"OneFam"
101800,1224,0,45,2,0,2,2,0,"Duplex"
124000,932,0,57,2,932,1,1,1,"OneFam"
138500,908,0,11,2,822,2,1,0,"OneFam"
39300,334,0,57,1,0,0,1,0,"OneFam"
64500,666,0,57,2,666,0,1,0,"OneFam"
64000,670,0,57,2,370,0,1,0,"OneFam"
112000,808,0,7,2,808,1,1,0,"OneFam"
165000,1977,272,29,4,816,2,1,1,"OneFam"
144000,1150,176,52,2,1078,1,1,0,"OneFam"
137000,1920,567,57,4,928,2,2,0,"Duplex"
105000,1376,0,57,3,768,1,1,1,"OneFam"
146500,1644,224,12,3,728,1,1,2,"OneFam"
126000,1560,0,39,4,1560,3,2,0,"Duplex"
175000,1280,87,41,3,793,2,2,1,"OneFam"
158500,1254,291,46,3,1218,2,1,1,"OneFam"
114500,912,1,49,2,912,1,1,0,"OneFam"
144000,1524,180,49,3,874,1,1,0,"OneFam"
129000,2380,113,28,3,1021,2,2,1,"OneFam"
141000,936,0,8,2,936,1,1,0,"OneFam"
131000,1008,54,51,3,1008,1,1,0,"OneFam"
142100,1053,0,44,3,1053,2,1,0,"OneFam"
139000,1056,0,15,3,1056,1,1,0,"OneFam"
157900,1442,243,49,4,1442,1,1,0,"OneFam"
139400,1056,0,2,3,1056,1,1,0,"OneFam"
150000,1244,0,50,3,1244,1,1,2,"OneFam"
120000,1144,69,47,3,1144,1,1,1,"OneFam"
174850,1721,289,38,4,1331,2,1,3,"OneFam"
116000,922,0,50,2,922,1,1,0,"OneFam"
135000,1048,120,51,3,1048,1,1,0,"OneFam"
163500,1657,0,37,3,1657,2,2,1,"OneFam"
130000,1411,0,32,3,1204,1,1,1,"OneFam"
129500,1216,0,52,3,1216,1,1,0,"OneFam"
142000,1154,0,1,3,864,1,1,0,"OneFam"
128600,1560,260,49,4,1560,2,2,0,"Duplex"
125000,948,0,55,2,948,2,1,0,"OneFam"
136000,1040,0,54,3,1040,1,1,0,"OneFam"
134500,1008,0,1,2,1008,1,1,0,"OneFam"
127000,925,0,4,3,925,1,1,0,"OneFam"
130000,1360,0,52,3,384,2,1,1,"OneFam"
115000,1540,0,52,4,1190,1,1,0,"OneFam"
116900,925,0,52,3,923,1,1,2,"OneFam"
132000,928,0,7,2,928,1,1,0,"OneFam"
153000,1647,0,54,3,1105,1,1,1,"OneFam"
112500,924,0,55,2,924,1,1,0,"OneFam"
138000,1544,0,1,3,925,0,2,0,"OneFam"
135000,893,0,4,2,845,2,1,0,"OneFam"
156000,1728,0,3,3,1216,1,1,1,"OneFam"
301600,3086,0,0,4,666,3,3,0,"OneFam"
109000,1034,0,57,2,735,1,1,0,"OneFam"
103200,882,0,51,1,882,0,1,0,"OneFam"
128500,1281,0,14,1,1151,2,2,0,"OneFam"
64500,968,0,0,4,656,1,2,0,"OneFam"
148000,1534,0,8,3,736,0,1,0,"OneFam"
86000,691,0,57,2,691,1,1,0,"OneFam"
172000,1651,364,8,4,725,1,2,2,"OneFam"
120000,888,53,46,3,920,1,1,0,"OneFam"
128500,952,86,39,3,952,1,1,0,"OneFam"
135000,2080,192,38,5,1040,2,1,2,"OneFam"
122900,924,0,1,3,672,2,1,1,"OneFam"
119200,1082,206,57,2,1082,1,1,1,"OneFam"
143000,1846,320,57,3,1040,1,2,1,"OneFam"
119000,988,0,57,3,876,1,1,0,"OneFam"
102000,1238,0,57,3,864,1,1,1,"OneFam"
129000,864,0,5,3,864,2,1,0,"OneFam"
135000,1134,45,5,2,1010,1,1,0,"OneFam"
152000,1040,0,4,3,1040,1,1,0,"OneFam"
140000,1170,0,49,3,1170,1,1,1,"OneFam"
152000,1242,0,47,3,1242,1,1,0,"OneFam"
156500,1377,0,47,3,1377,1,1,2,"OneFam"
141000,1800,0,46,6,1800,0,2,0,"Duplex"
99000,925,0,46,3,0,1,1,0,"OneFam"
187000,1851,340,14,3,822,2,2,1,"OneFam"
169500,1812,288,45,4,864,1,2,1,"OneFam"
125500,864,0,45,2,864,1,1,0,"OneFam"
130000,936,0,45,3,896,1,1,1,"OneFam"
103000,960,0,27,2,850,2,1,0,"OneFam"
132000,1432,0,5,2,264,2,2,0,"OneFam"
127500,1296,0,57,3,845,2,1,0,"OneFam"
89500,1022,0,57,2,1022,1,1,1,"OneFam"
140000,936,180,27,2,936,2,1,0,"Duplex"
99900,967,0,17,2,967,1,1,1,"OneFam"
100000,1047,0,12,2,641,1,1,0,"OneFam"
130000,1072,279,57,2,808,2,1,2,"OneFam"
135000,1174,0,1,2,680,2,1,1,"OneFam"
120000,1183,0,5,2,649,1,1,0,"OneFam"
89471,1131,435,7,2,907,2,1,0,"OneFam"
85000,1141,0,57,3,570,1,1,0,"OneFam"
108500,960,0,57,2,960,1,1,0,"OneFam"
137000,1798,0,57,4,1075,2,2,0,"OneFam"
110500,866,0,10,2,686,0,1,0,"OneFam"
100000,968,0,1,2,968,2,1,0,"OneFam"
184900,1772,0,8,3,725,2,2,0,"OneFam"
145000,1642,0,57,4,728,1,1,1,"OneFam"
125000,1472,0,13,3,702,1,1,0,"OneFam"
114000,1232,0,57,3,616,2,1,0,"OneFam"
90000,2337,0,57,5,662,2,2,0,"TwoFmCon"
144100,1650,0,17,3,926,2,2,0,"OneFam"
117500,2210,0,57,5,1008,1,2,0,"OneFam"
124500,1358,0,2,3,687,1,1,1,"OneFam"
185000,2454,0,20,3,819,2,2,1,"OneFam"
133900,2291,0,9,4,1214,2,2,1,"TwoFmCon"
152000,1616,0,3,3,1149,1,2,0,"OneFam"
153500,1559,0,34,2,1559,2,1,0,"OneFam"
159500,2554,0,9,3,718,2,1,0,"OneFam"
87000,1248,0,57,2,912,1,1,0,"OneFam"
104500,968,1,51,2,0,1,1,0,"OneFam"
110000,1382,0,5,1,0,1,2,1,"OneFam"
136500,1060,0,13,1,756,1,1,1,"OneFam"
128250,1435,0,57,3,910,1,1,0,"OneFam"
144000,1167,0,57,3,915,2,1,1,"OneFam"
210000,1635,0,57,3,1065,2,1,1,"OneFam"
135000,1274,0,9,3,728,1,2,0,"OneFam"
